ID,Name,PackageManager,Platform,Description,HomepageURL,SourceCodeURL,Maintainer,License,Author
582,libverto,Conan,C/C++,An async event loop abstraction library.,https://github.com/conan-io/conan-center-index,,,MIT,
583,libvpx,Conan,C/C++,WebM VP8/VP9 Codec SDK,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
584,libwebp,Conan,C/C++,Library to encode and decode images in WebP format,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
585,libwebsockets,Conan,C/C++,Canonical libwebsockets.org websocket library,https://github.com/conan-io/conan-center-index,,,MIT,
586,libx264,Conan,C/C++,x264 is a free software library and application for encoding video streams into the H.264/MPEG-4 AVC compression format,https://github.com/conan-io/conan-center-index,,,GPL-2.0,
587,libx265,Conan,C/C++,x265 is the leading H.265 / HEVC encoder software library,https://github.com/conan-io/conan-center-index,,,GPL-2.0-only,
588,libxcrypt,Conan,C/C++,"Extended crypt library for descrypt, md5crypt, bcrypt, and others",https://github.com/conan-io/conan-center-index,,,LGPL-2.1-or-later,
589,libxlsxwriter,Conan,C/C++,A C library for creating Excel XLSX files,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
590,libxml2,Conan,C/C++,libxml2 is a software library for parsing XML documents,https://github.com/conan-io/conan-center-index,,,MIT,
592,libxslt,Conan,C/C++,"libxslt is a software library implementing XSLT processor, based on libxml2",https://github.com/conan-io/conan-center-index,,,MIT,
593,libyaml,Conan,C/C++,LibYAML is a YAML parser and emitter library.,https://github.com/conan-io/conan-center-index,,,MIT,
594,libyuv,Conan,C/C++,libyuv is an open source project that includes YUV scaling and conversion functionality.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
595,libzen,Conan,C/C++,Small C++ derivate classes to have an easier life,https://github.com/conan-io/conan-center-index,,,ZLIB,
596,libzip,Conan,C/C++,"A C library for reading, creating, and modifying zip archives",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
597,libzippp,Conan,C/C++,A simple basic C++ wrapper around the libzip library,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
598,lief,Conan,C/C++,Library to Instrument Executable Formats,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
600,linux-headers-generic,Conan,C/C++,Generic Linux kernel headers,https://github.com/conan-io/conan-center-index,,,GPL-2.0-only,
601,linux-syscall-support,Conan,C/C++,Linux Syscall Support provides a header file that can be included into your application whenever you need to make direct system calls.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
602,liquid-dsp,Conan,C/C++,Digital signal processing library for software-defined radios (and more),https://github.com/conan-io/conan-center-index,,,MIT,
604,llvm-core,Conan,C/C++,"A toolkit for the construction of highly optimized compilers,optimizers, and runtime environments.",https://github.com/conan-io/conan-center-index,,,Apache-2.0 WITH LLVM-exception,
605,llvm-openmp,Conan,C/C++,"The OpenMP (Open Multi-Processing) specification is a standard for a set of compiler directives, library routines, and environment variables that can be used to specify shared memory parallelism in Fortran and C/C++ programs. This is the LLVM implementation.",https://github.com/conan-io/conan-center-index,,,Apache-2.0 WITH LLVM-exception,
606,lmdb,Conan,C/C++,Fast and compat memory-mapped key-value database,https://github.com/conan-io/conan-center-index,,,OLDAP-2.8,
607,lodepng,Conan,C/C++,"PNG encoder and decoder in C and C++, without dependencies.",https://github.com/conan-io/conan-center-index,,,Zlib,
608,log.c,Conan,C/C++,A simple logging library implemented in C99,https://github.com/conan-io/conan-center-index,,,MIT,
609,log4cplus,Conan,C/C++,"simple to use C++ logging API, modelled after the Java log4j API",https://github.com/conan-io/conan-center-index,,,"BSD-2-Clause, Apache-2.0",
610,log4cxx,Conan,C/C++,Logging framework for C++ patterned after Apache log4j,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
611,logr,Conan,C/C++,"Logger frontend substitution for spdlog, glog, etc for server/desktop applications",https://github.com/conan-io/conan-center-index,,,BSD 3-Clause License,
612,lua,Conan,C/C++,"Lua is a powerful, efficient, lightweight, embeddable scripting language.",https://github.com/conan-io/conan-center-index,,,MIT,
613,luajit,Conan,C/C++,LuaJIT is a Just-In-Time Compiler (JIT) for the Lua programming language.,https://github.com/conan-io/conan-center-index,,,MIT,
614,luple,Conan,C/C++,"Home to luple, nuple, C++ String Interning, Struct Reader and C++ Type Loophole",https://github.com/conan-io/conan-center-index,,,Unlicense,
615,lyra,Conan,C/C++,"A simple to use, composing, header only, command line arguments parser for C++ 11 and beyond.",https://github.com/conan-io/conan-center-index,,,MIT,
616,lz4,Conan,C/C++,Extremely Fast Compression algorithm,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
617,lzfse,Conan,C/C++,Lempel-Ziv style data compression algorithm using Finite State Entropy coding.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
618,lzip,Conan,C/C++,Lzip is a lossless data compressor with a user interface similar to the one of gzip or bzip2,https://github.com/conan-io/conan-center-index,,,GPL-v2-or-later,
619,lzma_sdk,Conan,C/C++,"LZMA provides a high compression ratio and fast decompression, so it is very suitable for embedded applications.",https://github.com/conan-io/conan-center-index,,,LZMA-exception,
620,lzo,Conan,C/C++,lzo is a portable lossless data compression library written in ANSI C,https://github.com/conan-io/conan-center-index,,,GPL-v2.0,
621,m4,Conan,C/C++,GNU M4 is an implementation of the traditional Unix macro processor,https://github.com/conan-io/conan-center-index,,,GPL-3.0-only,
622,magic_enum,Conan,C/C++,"Header-only C++17 library provides static reflection for enums, work with any enum type without any macro or boilerplate code.",https://github.com/conan-io/conan-center-index ,,,MIT,
623,magnum,Conan,C/C++,Lightweight and modular C++11/C++14 graphics middleware for games and data visualization,https://github.com/conan-io/conan-center-index,,,MIT,
625,magnum-integration,Conan,C/C++,Integration libraries for the Magnum C++11/C++14 graphics engine,https://github.com/conan-io/conan-center-index,,,MIT,
626,magnum-plugins,Conan,C/C++,Plugins for the Magnum C++11/C++14 graphics engine,https://github.com/conan-io/conan-center-index,,,MIT,
627,mailio,Conan,C/C++,"mailio is a cross platform C++ library for MIME format and SMTP, POP3 and IMAP protocols.",https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
628,make,Conan,C/C++,GNU Make is a tool which controls the generation of executables and other non-source files of a program from the program's source files,https://github.com/conan-io/conan-center-index,,,GPL-3.0-or-later,
629,makefile-project-workspace-creator,Conan,C/C++,"The Makefile, Project and Workspace Creator",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
630,mariadb-connector-c,Conan,C/C++,MariaDB Connector/C is used to connect applications developed in C/C++ to MariaDB and MySQL databases.,https://github.com/conan-io/conan-center-index,,,LGPL-2.1-or-later,
631,mathfu,Conan,C/C++,C++ math library developed primarily for games focused on simplicity and efficiency.,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
632,mathter,Conan,C/C++,Powerful 3D math and small-matrix linear algebra library for games and science.,https://github.com/conan-io/conan-center-index/,,,MIT,
633,matio,Conan,C/C++,Matio is a C library for reading and writing binary MATLAB MAT files.,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
634,mattiasgustavsson-libs,Conan,C/C++,Single-file public domain libraries for C/C++,https://github.com/conan-io/conan-center-index,,,Unlicense,
635,mbedtls,Conan,C/C++,mbed TLS makes it trivially easy for developers to include cryptographic and SSL/TLS capabilities in their (embedded) products,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
636,mbits-args,Conan,C/C++,"Small open-source library for program argument parser, inspired by Python's `argparse`, depending only on the standard library, with C++17 as minimum requirement.",https://github.com/conan-io/conan-center-index,,,MIT,
637,mdns,Conan,C/C++,Public domain mDNS/DNS-SD library in C,https://github.com/conan-io/conan-center-index,,,Unlicense,
638,mdnsresponder,Conan,C/C++,Conan package for Apple's mDNSResponder,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
639,mdspan,Conan,C/C++,Production-quality reference implementation of mdspan,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
640,meshoptimizer,Conan,C/C++," Mesh optimization library that makes meshes smaller and faster to render",https://github.com/conan-io/conan-center-index,,,MIT,
641,meson,Conan,C/C++,Meson is a project to create the best possible next-generation build system,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
642,mfast,Conan,C/C++,mFAST is a high performance C++ encoding/decoding library for FAST (FIX Adapted for STreaming) protocol,https://github.com/conan-io/conan-center-index,,,LGPL-3.0,
643,mgs,Conan,C/C++,C++14 codec library,https://github.com/conan-io/conan-center-index,,,MIT,
644,microprofile,Conan,C/C++,"Microprofile is a embeddable profiler in a few files, written in C++",https://github.com/conan-io/conan-center-index,,,Unlicense,
645,microtar,Conan,C/C++,A lightweight tar library written in ANSI C,https://github.com/conan-io/conan-center-index,,,MIT,
646,mikktspace,Conan,C/C++," A common standard for tangent space used in baking tools to produce normal maps.",https://github.com/conan-io/conan-center-index,,,Zlib,
647,mimalloc,Conan,C/C++,mimalloc is a compact general purpose allocator with excellent performance.,https://github.com/conan-io/conan-center-index,,,MIT,
648,mingw-w64,Conan,C/C++,MinGW is a contraction of Minimalist GNU for Windows,https://github.com/conan-io/conan-center-index,,,ZPL-2.1,
649,miniaudio,Conan,C/C++,A single file audio playback and capture library.,https://github.com/conan-io/conan-center-index,,,Unlicense,
650,minimp3,Conan,C/C++,Minimalistic MP3 decoder single header library.,https://github.com/conan-io/conan-center-index,,,CC0-1.0,
651,miniupnpc,Conan,C/C++,UPnP client library/tool to access Internet Gateway Devices.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
652,miniz,Conan,C/C++,"Lossless, high performance data compression library that implements the zlib (RFC 1950) and Deflate (RFC 1951) compressed data format specification standards",https://github.com/conan-io/conan-center-index,,,MIT,
653,minizip,Conan,C/C++,"An experimental package to read and write files in .zip format, written on top of zlib",https://github.com/conan-io/conan-center-index,,,Zlib,
654,minizip-ng,Conan,C/C++,Fork of the popular zip manipulation library found in the zlib distribution.,https://github.com/conan-io/conan-center-index,,,Zlib,
655,mio,Conan,C/C++,Cross-platform C++11 header-only library for memory mapped file IO.,https://github.com/conan-io/conan-center-index,,,MIT,
656,moltenvk,Conan,C/C++,"MoltenVK is a Vulkan Portability implementation. It layers a subset of the high-performance, industry-standard Vulkan graphics and compute API over Apple's Metal graphics framework, enabling Vulkan applications to run on iOS and macOS.",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
657,mongo-c-driver,Conan,C/C++,A Cross Platform MongoDB Client Library for C,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
658,mongo-cxx-driver,Conan,C/C++,C++ Driver for MongoDB,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
659,morton-nd,Conan,C/C++,A header-only Morton encode/decode library (C++14) capable of encoding from and decoding to N-dimensional space.,https://github.com/conan-io/conan-center-index,,,MIT,
660,mosquitto,Conan,C/C++,"Eclipse Mosquitto MQTT library, broker and more",https://github.com/conan-io/conan-center-index,,,EPL-2.0,
661,mozilla-build,Conan,C/C++,Mozilla build requirements on Windows,https://github.com/conan-io/conan-center-index,,,MPL-2.0,
662,mozjpeg,Conan,C/C++,MozJPEG is an improved JPEG encoder,https://github.com/conan-io/conan-center-index,,,BSD,
663,mp-units,Conan,C/C++,Physical Units library for C++,https://github.com/conan-io/conan-center-index,,,MIT,
664,mpark-variant,Conan,C/C++,C++17 std::variant for C++11/14/17,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
665,mpc,Conan,C/C++,GNU MPC is a C library for the arithmetic of complex numbers with arbitrarily high precision and correct rounding of the result,https://github.com/conan-io/conan-center-index,,,LGPL-3.0-or-later,
666,mpdecimal,Conan,C/C++,mpdecimal is a package for correctly-rounded arbitrary precision decimal floating point arithmetic.,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
667,mpfr,Conan,C/C++,The MPFR library is a C library for multiple-precision floating-point computations with correct rounding,https://github.com/conan-io/conan-center-index,,,LGPL-3.0-or-later,
668,mpg123,Conan,C/C++,Fast console MPEG Audio Player and decoder library,https://github.com/conan-io/conan-center-index,,,LGPL-2.1-or-later,
669,mpir,Conan,C/C++,MPIR is a highly optimised library for bignum arithmeticforked from the GMP bignum library.,https://github.com/conan-io/conan-center-index,,,LGPL-3.0-or-later,
670,mpmcqueue,Conan,C/C++,A bounded multi-producer multi-consumer concurrent queue written in C++11.,https://github.com/conan-io/conan-center-index,,,MIT,
671,ms-gsl,Conan,C/C++,Microsoft implementation of the Guidelines Support Library,https://github.com/conan-io/conan-center-index,,,MIT,
672,msdf-atlas-gen,Conan,C/C++,MSDF font atlas generator,https://github.com/conan-io/conan-center-index,,,MIT,
673,msdfgen,Conan,C/C++,Multi-channel signed distance field generator,https://github.com/conan-io/conan-center-index,,,MIT,
674,msgpack,Conan,C/C++,The official C++ library for MessagePack,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
675,msix,Conan,C/C++,An SDK for creating MSIX packages,https://github.com/conan-io/conan-center-index,,,MIT,
676,msys2,Conan,C/C++,MSYS2 is a software distro and building platform for Windows,https://github.com/conan-io/conan-center-index,,,MSYS license,
677,mujs,Conan,C/C++,MuJS is a lightweight Javascript interpreter designed for embedding in other software to extend them with scripting capabilities.,https://github.com/conan-io/conan-center-index,,,ISC,
678,muparser,Conan,C/C++,Fast Math Parser Library,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
679,muparserx,Conan,C/C++,"A C++ Library for Parsing Expressions with Strings, Complex Numbers, Vectors, Matrices and more",https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
680,mysql-connector-c,Conan,C/C++,A MySQL client library for C development.,https://github.com/conan-io/conan-center-index,,,GPL-2.0,
681,naive-tsearch,Conan,C/C++,A simple tsearch() implementation for platforms without one,https://github.com/conan-io/conan-center-index,,,MIT,
682,namedtype,Conan,C/C++,Implementation of strong types in C++,https://github.com/conan-io/conan-center-index,,,MIT,
683,nameof,Conan,C/C++,"Header-only C++17 library provides nameof macros and functions to simply obtain the name of a variable, type, function, macro, and enum.",https://github.com/conan-io/conan-center-index,,,MIT,
684,nanobench,Conan,C/C++,"ankerl::nanobench is a platform independent
                     microbenchmarking library for C++11/14/17/20.",https://github.com/conan-io/conan-center-index,,,MIT,
685,nanodbc,Conan,C/C++,A small C++ wrapper for the native C ODBC API,https://github.com/conan-io/conan-center-index,,,MIT,
686,nanoflann,Conan,C/C++,"nanoflann is a C++11 header-only library for building KD-Trees
                    of datasets with different topologies: R2, R3 (point clouds),
                    SO(2) and SO(3) (2D and 3D rotation groups).
                    ",https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
687,nanorange,Conan,C/C++,NanoRange is a C++17 implementation of the C++20 Ranges proposals (formerly the Ranges TS).,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
688,nanosvg,Conan,C/C++,NanoSVG is a simple stupid single-header-file SVG parser.,https://github.com/conan-io/conan-center-index,,,Zlib,
689,nas,Conan,C/C++,"The Network Audio System is a network transparent, client/server audio transport system.",https://github.com/conan-io/conan-center-index,,,Unlicense,
690,nasm,Conan,C/C++,"The Netwide Assembler, NASM, is an 80x86 and x86-64 assembler",https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
691,nativefiledialog,Conan,C/C++,"A tiny, neat C library that portably invokes native file open and save dialogs.",https://github.com/conan-io/conan-center-index,,,Zlib,
692,ncurses,Conan,C/C++,"The ncurses (new curses) library is a free software emulation of curses in System V Release 4.0 (SVr4), and more",https://github.com/conan-io/conan-center-index,,,X11,
693,neargye-semver,Conan,C/C++,Semantic Versioning for modern C++,https://github.com/conan-io/conan-center-index,,,MIT,
694,netcdf,Conan,C/C++,The Unidata network Common Data Form (netCDF) is an interface for scientific data access and a freely-distributed software library that provides an implementation of the interface.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
695,nettle,Conan,C/C++,The Nettle and Hogweed low-level cryptographic libraries,https://github.com/conan-io/conan-center-index,,,GPL-2.0-or-later,
696,nfrechette-acl,Conan,C/C++,Animation Compression Library,https://github.com/conan-io/conan-center-index,,,MIT,
697,ninja,Conan,C/C++,Ninja is a small build system with a focus on speed,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
698,nlohmann_json,Conan,C/C++,JSON for Modern C++ parser and generator.,https://github.com/conan-io/conan-center-index,,,MIT,
699,nlopt,Conan,C/C++,"Library for nonlinear optimization, wrapping many algorithms for global and local, constrained or unconstrained, optimization.",https://github.com/conan-io/conan-center-index,,,LGPL-2.1-or-later,
700,nmos-cpp,Conan,C/C++,An NMOS C++ Implementation,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
701,nmslib,Conan,C/C++,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods for generic non-metric spaces.,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
702,nng,Conan,C/C++,nanomsg-next-generation: light-weight brokerless messaging,https://github.com/conan-io/conan-center-index,,,MIT,
703,nodejs,Conan,C/C++,nodejs binaries for use in recipes,https://github.com/conan-io/conan-center-index,,,MIT,
704,nodesoup,Conan,C/C++,Force-directed graph layout with Fruchterman-Reingold,https://github.com/conan-io/conan-center-index,,,MIT,
705,norm,Conan,C/C++,A reliable multicast transport protocol,https://github.com/conan-io/conan-center-index,,,NRL,
706,nsimd,Conan,C/C++,Agenium Scale vectorization library for CPUs and GPUs,https://github.com/conan-io/conan-center-index,,,MIT,
707,nspr,Conan,C/C++,Netscape Portable Runtime (NSPR) provides a platform-neutral API for system level and libc-like functions.,https://github.com/conan-io/conan-center-index,,,MPL-2.0,
708,nsync,Conan,C/C++,Library that exports various synchronization primitives,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
709,nuklear,Conan,C/C++,A single-header ANSI C immediate mode cross-platform GUI library.,https://github.com/conan-io/conan-center-index,,,MIT,
710,numcpp,Conan,C/C++,A Templatized Header Only C++ Implementation of the Python NumPy Library,https://github.com/conan-io/conan-center-index,,,MIT,
711,nv-codec-headers,Conan,C/C++,FFmpeg version of headers required to interface with Nvidia's codec APIs,https://github.com/conan-io/conan-center-index,,,MIT,
713,oatpp,Conan,C/C++,Modern Web Framework for C++,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
714,oatpp-libressl,Conan,C/C++,oat++ libressl library,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
715,oatpp-openssl,Conan,C/C++,Oat++ OpenSSL library,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
716,oatpp-postgresql,Conan,C/C++,oat++ PostgreSQL library,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
717,oatpp-sqlite,Conan,C/C++,oat++ SQLite library,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
718,oatpp-swagger,Conan,C/C++,oat++ Swagger library,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
719,oatpp-websocket,Conan,C/C++,WebSocket functionality for oatpp applications,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
720,observer-ptr-lite,Conan,C/C++,observer-ptr is a single-file header-only library with a variant of                     std::experimental::observer_ptr for C++98 and later.,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
721,octomap,Conan,C/C++,An Efficient Probabilistic 3D Mapping Framework Based on Octrees.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
722,odbc,Conan,C/C++,Package providing unixODBC,https://github.com/conan-io/conan-center-index,,,LGPL-2.1,
723,ogg,Conan,C/C++,The OGG library,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
724,ois,Conan,C/C++,Object oriented Input System.,https://github.com/conan-io/conan-center-index,,,Zlib,
725,onedpl,Conan,C/C++,"OneDPL (Formerly Parallel STL) is an implementation of the C++ standard library algorithmswith support for execution policies, as specified in ISO/IEC 14882:2017 standard, commonly called C++17",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
727,oniguruma,Conan,C/C++,Oniguruma is a modern and flexible regular expressions library.,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
728,onnx,Conan,C/C++,Open standard for machine learning interoperability.,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
729,open62541,Conan,C/C++,"open62541 is an open source and free implementation of OPC UA (OPC Unified Architecture) written in the common subset of the C99 and C++98 languages. The library is usable with all major compilers and provides the necessary tools to implement dedicated OPC UA clients and servers, or to integrate OPC UA-based communication into existing applications. open62541 library is platform independent. All platform-specific functionality is implemented via exchangeable plugins. Plugin implementations are provided for the major operating systems.",https://github.com/conan-io/conan-center-index,,,MPLv2,
730,openal,Conan,C/C++,OpenAL Soft is a software implementation of the OpenAL 3D audio API.,https://github.com/conan-io/conan-center-index,,,MIT,
731,openblas,Conan,C/C++,An optimized BLAS library based on GotoBLAS2 1.13 BSD version,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
732,opencascade,Conan,C/C++,"A software development platform providing services for 3D surface and solid modeling, CAD data exchange, and visualization.",https://github.com/conan-io/conan-center-index,,,LGPL-2.1-or-later,
733,opencl-headers,Conan,C/C++,C language headers for the OpenCL API,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
734,opencl-icd-loader,Conan,C/C++,OpenCL ICD Loader.,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
735,opencolorio,Conan,C/C++,A color management framework for visual effects and animation.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
737,opencv,Conan,C/C++,OpenCV (Open Source Computer Vision Library),https://github.com/conan-io/conan-center-index,,,Apache-2.0,
738,openexr,Conan,C/C++,OpenEXR is a high dynamic-range (HDR) image file format developed by Industrial Light & Magic for use in computer imaging applications.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
739,openfbx,Conan,C/C++,Lightweight open source FBX importer.,https://github.com/conan-io/conan-center-index,,,MIT,
740,opengl,Conan,C/C++,cross-platform virtual conan package for the OpenGL support,https://github.com/conan-io/conan-center-index,,,MIT,
742,openh264,Conan,C/C++,Open Source H.264 Codec,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
743,openimageio,Conan,C/C++,"OpenImageIO is a library for reading and writing images, and a bunch of related classes, utilities, and applications.There is a particular emphasis on formats and functionality used in professional, large-scale animation and visual effects work for film.",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
744,openjdk,Conan,C/C++,"Java Development Kit builds, from Oracle",https://github.com/conan-io/conan-center-index/,,,GPL-2.0-with-classpath-exception,
745,openjpeg,Conan,C/C++,OpenJPEG is an open-source JPEG 2000 codec written in C language.,https://github.com/conan-io/conan-center-index,,,BSD 2-Clause,
746,openmesh,Conan,C/C++,OpenMesh is a generic and efficient data structure for representing and manipulating polygonal meshes.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
747,openmpi,Conan,C/C++,A High Performance Message Passing Library,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
748,openscenegraph,Conan,C/C++,OpenSceneGraph is an open source high performance 3D graphics toolkit,https://github.com/conan-io/conan-center-index,,,LGPL-2.1-only,
749,openssl,Conan,C/C++,A toolkit for the Transport Layer Security (TLS) and Secure Sockets Layer (SSL) protocols,https://github.com/conan-io/conan-center-index,,,OpenSSL,
752,opentracing-cpp,Conan,C/C++,C++ implementation of the OpenTracing API http://opentracing.io,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
753,openvdb,Conan,C/C++,OpenVDB is an open source C++ library comprising a novel hierarchical datastructure and a large suite of tools for the efficient storage and manipulation of sparse volumetric data discretized on three-dimensional grids.,https://github.com/conan-io/conan-center-index,,,MPL-2.0,
754,openvr,Conan,C/C++,API and runtime that allows access to VR hardware from applications have specific knowledge of the hardware they are targeting.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
755,optional-lite,Conan,C/C++,"A single-file header-only version of a C++17-like optional, a nullable object for C++98, C++11 and later",https://github.com/conan-io/conan-center-index,,,BSL-1.0,
756,opus,Conan,C/C++,"Opus is a totally open, royalty-free, highly versatile audio codec.",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
757,opusfile,Conan,C/C++,stand-alone decoder library for .opus streams,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
758,outcome,Conan,C/C++,Provides very lightweight outcome<T> and result<T>,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
759,ozz-animation,Conan,C/C++,Open source c++ skeletal animation library and toolset.,https://github.com/conan-io/conan-center-index,,,MIT,
760,p-ranav-glob,Conan,C/C++,Glob for C++17,https://github.com/conan-io/conan-center-index,,,MIT,
761,packio,Conan,C/C++,An asynchronous msgpack-RPC and JSON-RPC library built on top of Boost.Asio.,https://github.com/conan-io/conan-center-index,,,MPL-2.0,
762,pagmo2,Conan,C/C++,pagmo is a C++ scientific library for massively parallel optimization.,https://github.com/conan-io/conan-center-index,,,LGPL-3.0-or-later,
763,paho-mqtt-c,Conan,C/C++,"Eclipse Paho MQTT C client library for Linux, Windows and MacOS",https://github.com/conan-io/conan-center-index,,,EPL-2.0,
764,paho-mqtt-cpp,Conan,C/C++,The open-source client implementations of MQTT and MQTT-SN,https://github.com/conan-io/conan-center-index,,,EPL-1.0,
765,pango,Conan,C/C++,Internationalized text layout and rendering library,https://github.com/conan-io/conan-center-index,,,LGPL-2.0-and-later,
766,panzi-portable-endian,Conan,C/C++,"This provides the endian conversion functions form endian.h on Windows, Linux, *BSD, and Mac OS X",https://github.com/conan-io/conan-center-index,,,Unlicense,
767,parallel-hashmap,Conan,C/C++,"A family of header-only, very fast and memory-friendly hashmap and btree containers.",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
768,parg,Conan,C/C++,Parser for argv that works similarly to getopt,https://github.com/conan-io/conan-center-index,,,CC0-1.0,
769,patchelf,Conan,C/C++,A small utility to modify the dynamic linker and RPATH of ELF executables,https://github.com/conan-io/conan-center-index,,,GPL-3.0-or-later,
770,pcapplusplus,Conan,C/C++,"PcapPlusPlus is a multiplatform C++ library for capturing, parsing and crafting of network packets",https://github.com/conan-io/conan-center-index,,,Unlicense,
771,pcg-cpp,Conan,C/C++,C++ implementation of the PCG family of random number generators.,https://github.com/conan-io/conan-center-index,,,MIT,
772,pciutils,Conan,C/C++,The PCI Utilities package contains a library for portable access to PCI bus,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
773,pcre,Conan,C/C++,Perl Compatible Regular Expressions,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
774,pcre2,Conan,C/C++,Perl Compatible Regular Expressions,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
775,pdal,Conan,C/C++,PDAL is Point Data Abstraction Library. GDAL for point cloud data.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
776,pdcurses,Conan,C/C++,PDCurses - a curses library for environments that don't fit the termcap/terminfo model,https://github.com/conan-io/conan-center-index,,,Unlicense,
777,pdqsort,Conan,C/C++,Pattern-defeating quicksort.,https://github.com/conan-io/conan-center-index,,,Zlib,
778,perf,Conan,C/C++,Linux profiling with performance counters,https://github.com/conan-io/conan-center-index,,,GPL-2.0 WITH Linux-syscall-note,
780,pexports,Conan,C/C++,pexports is a program to extract exported symbols from a PE image (executable).,https://github.com/conan-io/conan-center-index,,,GPL-2.0-or-later,
781,pffft,Conan,C/C++,"PFFFT, a pretty fast Fourier Transform.",https://github.com/conan-io/conan-center-index,,,BSD-like (FFTPACK license),
782,pfr,Conan,C/C++,std::tuple like methods for user defined types without any macro or boilerplate code,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
783,physx,Conan,C/C++,"The NVIDIA PhysX SDK is a scalable multi-platform physics solution supporting a wide range of devices, from smartphones to high-end multicore CPUs and GPUs.",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
784,picojson,Conan,C/C++,A C++ JSON parser/serializer,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
785,pipes,Conan,C/C++,Pipelines for expressive code on collections in C++,https://github.com/conan-io/conan-center-index,,,MIT,
786,pistache,Conan,C/C++,Pistache is a modern and elegant HTTP and REST framework for C++,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
